baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ARID5A	1320.63001296047	1.14732226861511	0.101094841652028	11.3489694416282	7.50419352261384e-30	2.15366170311447e-28
MIR3677	6.37456436058175	2.50843601906598	0.221084821915084	11.3460345099106	7.76029939837323e-30	2.22603441303691e-28
SEPTIN10	2964.75479428559	1.01053276932334	0.0891065814518949	11.3407197634317	8.24634117188341e-30	2.36425732919861e-28
SOCS2	1337.62308499173	2.0397892302463	0.179897988925652	11.338588287884	8.44964943480523e-30	2.42009585026005e-28
HPSE2	61.6621993567101	2.64440887343396	0.23336359505608	11.3317112414148	9.14013275591862e-30	2.61389331904614e-28
DAO	3.51592201297396	2.5861448766262	0.228388343880799	11.3234538710783	1.00435332782806e-29	2.86501273727637e-28
CXCL2	2383.72753665177	2.34217320792457	0.206844243232896	11.3233666613936	1.00535325429538e-29	2.86642108112897e-28
C13orf46	150.652119662357	2.78371286899072	0.245992618743912	11.3162455166538	1.09042615198519e-29	3.10428810608393e-28
ACKR1	817.466318613132	2.48666423343297	0.219803627734128	11.3131173450914	1.13001980632258e-29	3.2153890207643e-28
SLC27A3	1815.89164896996	1.37357999768576	0.121447282301491	11.3100925080882	1.16966140115424e-29	3.32150988861374e-28
ARL6	384.518427540235	1.04764786527587	0.092682752477397	11.3035903366311	1.25960695218043e-29	3.57155653781996e-28
NDRG4	578.802505587739	2.05222403415515	0.181587410193382	11.3015766454823	1.28883037103006e-29	3.65258913559591e-28
LRCH1	1079.80611566971	1.0053391296431	0.0889750324507719	11.2991150657836	1.3254690102975e-29	3.75454513452155e-28
AC018529.1	4.72123582019045	2.56954400193721	0.2274247205202	11.2984375491801	1.33573344033442e-29	3.77983859697631e-28
APOBR	915.504983683561	1.65034627844598	0.146109747387485	11.295251055833	1.38507690667741e-29	3.91555640357972e-28
MFAP3L	238.15919904515	2.04304861531582	0.18089065669876	11.294384423172	1.39880694950662e-29	3.95239744056202e-28
KAT2B	1173.55290595913	1.14392578243527	0.101312196704785	11.2910964290763	1.45213795364769e-29	4.09491332108302e-28
DAB2IP	3310.60333706687	1.09436980804882	0.0969360355964496	11.2896076398745	1.47694497337118e-29	4.16279403544897e-28
AC068700.1	16.975643376001	2.31954862987004	0.205471584508467	11.2889022363794	1.48884517246417e-29	4.19007798437431e-28
LINC02757	4.10031957096759	2.20280102005251	0.195180472760938	11.2859703068276	1.53933508592946e-29	4.32143331213039e-28
TLR4	1291.90294250861	1.6250323067958	0.144020560935389	11.2833354921095	1.58615601114957e-29	4.45066887885695e-28
CRY2	2438.24466081765	1.17445240474675	0.104119349162095	11.279866943063	1.64995344647071e-29	4.62280870623244e-28
KLF2	1421.77979595334	1.76975646370903	0.156977554812015	11.2739459206659	1.76479581047222e-29	4.93724298281515e-28
TMEM150B	188.518758733305	1.86948827317692	0.165829403693132	11.2735632616543	1.77248484193033e-29	4.95630526861545e-28
SEC14L1	4379.08172945994	1.0516933583194	0.0933275976677888	11.2688356349109	1.87026762779524e-29	5.22199379468826e-28
FBLN5	2827.69856837196	1.84026126659063	0.163359899973495	11.265073416972	1.95189193795155e-29	5.43916973890595e-28
ARRB1	3318.37919194948	1.34291612604379	0.119213161323189	11.264831090278	1.95726895369601e-29	5.45147059685601e-28
PCDHGC3	734.401191593745	1.58543013381318	0.140906430869297	11.2516520646514	2.27294328724889e-29	6.30588636438908e-28
SH3BP5	460.857805092685	1.43542219508158	0.12758140956765	11.2510294403077	2.28904671393437e-29	6.34745255288049e-28
HOXA5	293.778635370858	1.62124077687892	0.144121279669443	11.2491422543389	2.33855133426738e-29	6.47899011360706e-28
UBASH3B	788.787234781279	1.68257189545481	0.149573460408074	11.249133976471	2.33877080252416e-29	6.47899011360706e-28
NEBL	3528.08303520115	1.62853641548836	0.144784891513551	11.2479720671403	2.36977974066096e-29	6.56168254450788e-28
TRAPPC3L	3.77371338305781	2.11655579685981	0.188509539846953	11.22784448245	2.97651367205765e-29	8.20156253852032e-28
DUS4L-BCAP29	281.922874398457	1.0000822501464	0.0891251273146266	11.2211031869378	3.21237845575315e-29	8.8471652567396e-28
TBX5	453.398092169489	1.546311531723	0.138035641382214	11.2022628086419	3.97449881714097e-29	1.08878578143101e-27
CD300LF	529.884977892211	1.81069720652966	0.162103339992165	11.1700178825259	5.71693699678727e-29	1.56158147856287e-27
CHRNA2	8.31033784021938	3.63511992506163	0.325457915126738	11.1692472547366	5.76675038372222e-29	1.57442851363494e-27
AL135960.1	10.7904192952885	2.51869986533317	0.225504353026967	11.1691851244751	5.7707851933261e-29	1.574770798973e-27
FGF2	229.238257374234	2.06095508025774	0.184523423104169	11.1690702762124	5.77825094517035e-29	1.57604856223182e-27
TNS3	8156.9831533944	1.10443419244769	0.0988943184609714	11.1678224759044	5.85998488955432e-29	1.59680358222389e-27
ABCG1	2234.52384284707	1.42878936045203	0.127945313157956	11.1671879585625	5.90198622316981e-29	1.60747507407776e-27
ANGPTL1	182.870742558929	2.31973249976623	0.207878478637903	11.159079645791	6.465745084363e-29	1.75511193507656e-27
GATA6	606.041305193186	1.84128700158908	0.165049489310702	11.1559690931421	6.69592275963823e-29	1.81498291211946e-27
NTM	991.632938780533	2.14379513226912	0.192327294012041	11.1465985276895	7.43962127460343e-29	2.01271435763566e-27
LMOD3	31.8271431179789	1.2803984229514	0.114871247269479	11.1463786925521	7.45801841124949e-29	2.0167279585415e-27
NFATC1	812.936341384623	1.19699545033762	0.107421337618352	11.1429952081804	7.74692908659984e-29	2.09285359064709e-27
PILRA	616.131474530257	1.53501029204338	0.137845063517667	11.1357654229427	8.40200873096501e-29	2.26442333356574e-27
CYRIA	919.110586048655	1.40468027216564	0.126143597878931	11.1355653064043	8.42090188436064e-29	2.26843552949589e-27
ADTRP	219.443998148195	2.16635844766419	0.194634202263386	11.1304098790026	8.92242823345672e-29	2.40011200138363e-27
LAMB2	8865.90909431375	1.04721856390622	0.0941122866885937	11.1273309867748	9.23596485800349e-29	2.48209432425054e-27
AC144831.1	82.828908251089	1.76830890191425	0.158983810941849	11.1225721124589	9.74221446687598e-29	2.61318404534526e-27
KLHL33	16.1396648442718	1.80333246039823	0.162195969332215	11.1182322706465	1.02278401127991e-28	2.73955164875657e-27
AL049634.1	4.66932821923418	2.23488130337207	0.2011410886976	11.1110132586189	1.108939684742e-28	2.96471202591271e-27
LINC02154	58.2077931316513	3.26304089062819	0.293723283182084	11.1092347030772	1.13124849088623e-28	3.02007612201519e-27
RETN	152.626960596832	3.04955808001345	0.274599610080154	11.1054712682341	1.17993248710775e-28	3.14856254241231e-27
BCHE	198.597195594052	2.51110252052836	0.22617358333971	11.1025455910857	1.21921027726988e-28	3.25183997833866e-27
AC026992.2	39.832989951736	2.684405164474	0.241866343135966	11.0987131556578	1.2726300145375e-28	3.38952972451418e-27
AC131649.2	203.483302977749	2.60339009821936	0.234595041820907	11.097379032447	1.2917658171663e-28	3.43564808037691e-27
LILRB3	534.89608969041	1.41414942577264	0.127433314616849	11.0971721172327	1.29475913589539e-28	3.44199254980941e-27
GATA1	11.3444973784365	1.81616275110419	0.163674064732044	11.0962158487203	1.3086825333377e-28	3.47737399191525e-27
AC112482.2	2.51208857853114	3.58299058383308	0.322925385575925	11.0954131941128	1.32048388175141e-28	3.50708627205872e-27
AC091305.1	3.30466791204723	3.23083446913539	0.291196963678503	11.0950142759813	1.32638834814485e-28	3.5211164475084e-27
NIM1K	95.7440491141212	2.34015848008897	0.211052524248427	11.0880383374823	1.43397833891029e-28	3.80138527445957e-27
AC027601.2	7.27649844502793	1.77973224744601	0.160696618769237	11.0751070002396	1.65682121892337e-28	4.37778090062143e-27
PALD1	872.720663586672	1.32654085488658	0.119859217255004	11.0674913892047	1.80379472182392e-28	4.75503130021218e-27
PREX1	2590.20227740162	1.29016126638977	0.116615534226732	11.0633739745285	1.88856985654681e-28	4.97387811893518e-27
CCRL2	427.939102117782	1.6139668672667	0.145989982809003	11.0553260998615	2.06584712950402e-28	5.43318754579821e-27
ANGPTL7	28.8629945895155	3.5466581566449	0.320877258602666	11.0530056635663	2.11996053775862e-28	5.57291761792219e-27
HEMGN	3.47588994966909	2.555934402459	0.231339312420291	11.0484222319095	2.23101335033797e-28	5.86212992805277e-27
ZCCHC24	1293.81240000725	1.08955481191224	0.098705952999631	11.038390074774	2.49462693695481e-28	6.54264732182165e-27
RAB40A	55.4816072230486	1.70211044953634	0.154257336149984	11.0342269095156	2.6128888284465e-28	6.84013948321565e-27
PCAT19	439.36982301869	2.05148592197828	0.18608915882941	11.0242097652711	2.92072418620534e-28	7.62134038339589e-27
KL	252.500287258971	2.38444502320635	0.216776107052505	10.9995748868616	3.83937609294285e-28	9.9360526456488e-27
SRL	42.0155012907281	1.86524077252335	0.169661559639893	10.9938914653521	4.08907000400339e-28	1.05677544457639e-26
SLC24A4	72.1954428526183	2.0237544250672	0.184182078874919	10.9877922837518	4.37496625162745e-28	1.12860177235605e-26
SAMHD1	6170.21659078297	1.19306677289139	0.108732502627218	10.9724943697998	5.18226966825728e-28	1.33200561822696e-26
ECEL1P2	96.1879593104942	3.18522493638114	0.290358299134361	10.9699806958409	5.32837701280605e-28	1.36769728002325e-26
RAB11FIP1	5871.33386433139	1.4682912905641	0.133855081735994	10.9692607222791	5.37097315928134e-28	1.37738217468816e-26
FOSB	8516.32792534062	3.24123497947828	0.295572325231556	10.9659623137554	5.57047714348709e-28	1.42660650281688e-26
AL357054.4	64.8443630541594	1.75937861744112	0.160859992599276	10.9373287230217	7.64183924185451e-28	1.94302427135505e-26
SLC15A3	2365.42263391432	1.41132918551029	0.129082082792442	10.9335792774559	7.96436777164705e-28	2.02229611451617e-26
ADRA1A	30.6894018980732	3.44055626359186	0.314881019522274	10.926527959074	8.60792774470697e-28	2.18278235833537e-26
KCTD12	6558.26548063278	1.37038455398088	0.125449076442895	10.9238313492462	8.86745124004346e-28	2.24356818148446e-26
AL118508.3	6.44179179130053	2.0409718202488	0.186860088073597	10.9224599072485	9.00240174142335e-28	2.27669493616059e-26
PTPRM	2807.7325630183	1.42183574170715	0.130177863525738	10.9222543925529	9.02279921131563e-28	2.280834743489e-26
AP002761.3	23.6845391736718	1.44062988282035	0.131915162136936	10.9208817203657	9.16021832406091e-28	2.31350670107772e-26
MAGI2-AS3	746.003034788219	1.56481707645713	0.143434362337049	10.9096387431907	1.036674878288e-27	2.6100790710618e-26
FOLR3	49.547473720089	3.4559077536004	0.316924035909193	10.904530303882	1.09658119530557e-27	2.75722973370261e-26
AC027288.2	23.5611969319998	3.11717334550604	0.285988134182427	10.8996597163631	1.15689128497706e-27	2.90114314085657e-26
C11orf96	1127.16288531562	1.88612776052319	0.173109324167651	10.8955873381871	1.20983426072957e-27	3.02854355347263e-26
AC022509.2	14.4708595601106	2.84132977118181	0.26095617337382	10.8881492798088	1.31280959879314e-27	3.27907060970724e-26
AQP4	6556.79166989413	3.05116711740883	0.28035045889728	10.8834033281421	1.3830094038199e-27	3.44832780633632e-26
IL17D	77.2494964629896	1.60225717087253	0.147406334526457	10.869662935584	1.60793779628731e-27	3.98982777287348e-26
ADAMTSL4	1220.86027137171	1.8187241055623	0.167350717391638	10.8677401203251	1.64218065857944e-27	4.07122756617347e-26
TMOD1	184.442184778717	1.79380378618425	0.165109497886652	10.8643282739295	1.7047307040208e-27	4.22104420170117e-26
PAPSS2	4583.05341166145	1.49012695189128	0.137157840924648	10.8643220237764	1.70484743029291e-27	4.22104420170117e-26
LIM2	0.759017292640816	3.19263399532181	0.294244434628423	10.8502782706953	1.98819120171088e-27	4.91183850810108e-26
AC111152.2	4.92606061621515	1.75830275497728	0.162096889897995	10.8472331337372	2.05553743543237e-27	5.0760031288235e-26
LINC02202	12.4785675298035	1.53649056667588	0.141681943961626	10.8446462810535	2.11452204570934e-27	5.21938519251288e-26
NPR3	1181.12746215029	1.86594103843396	0.172131809298462	10.8401872148952	2.22016252402301e-27	5.47298575360377e-26
AC092384.1	3.8323702514534	1.95485193428476	0.18054531634707	10.8274862723487	2.55061244649948e-27	6.27120621669938e-26
ATP1A2	138.568863513064	2.3182136263216	0.214198528059397	10.8227336916095	2.68642833690567e-27	6.5879739345581e-26
EIF4E3	1309.08827509603	1.11654444978648	0.103263936505796	10.8125303718574	3.00271252230902e-27	7.35723037054203e-26
LINC02785	21.2565902341755	2.06929052288257	0.191519949483325	10.8045690721255	3.27491079554877e-27	7.99648766223172e-26
AL357146.1	2.38215472527928	2.83605419389521	0.262515792941247	10.803366007507	3.31811889593291e-27	8.09849846393556e-26
SLC5A9	144.220404640294	2.55509304135311	0.23673801190913	10.7929141617268	3.71809156843338e-27	9.05129909591451e-26
WFIKKN2	13.296912665568	3.03855735890665	0.281607107121284	10.7900592068437	3.83542373938531e-27	9.33291937339724e-26
NATD1	812.573150069225	1.1932167574743	0.110769535336075	10.7720661087372	4.66415200047206e-27	1.13106185385323e-25
PREX2	499.947858455538	1.89750789721529	0.176228220287444	10.7673328035674	4.91019935965575e-27	1.18869229816651e-25
HMGB3P10	2.7900226487191	2.34974221232331	0.218331962502249	10.7622456437138	5.18900257325684e-27	1.25457763325404e-25
RPGR	491.177743555849	1.08231015672605	0.100683639735502	10.7496129417777	5.95108141843596e-27	1.43332213627188e-25
STARD13-AS	7.01574989188303	2.32710173447257	0.216620692844018	10.7427490140485	6.41065906492885e-27	1.54204400549079e-25
FLVCR2	750.756714873778	1.27490091130092	0.118753438712455	10.7356967943296	6.91949782868265e-27	1.66021036038698e-25
OVCH2	20.1795485191245	3.11179732895724	0.289993637193981	10.730571053446	7.31427612611216e-27	1.75196096178077e-25
PDE8B	103.912530101169	1.39402198014018	0.130006694152601	10.7226938522403	7.96491307876597e-27	1.90317040054e-25
HSPB3	12.5794151743818	2.58694577492556	0.241259154939716	10.7226843912803	7.96572804690555e-27	1.90317040054e-25
NRG3	22.9807415819366	2.68715588931947	0.25071302853508	10.7180544426453	8.37463738704674e-27	1.99833741004692e-25
CCDC81	60.5709826878904	2.08585948222608	0.194773232381075	10.7091691025853	9.21854628341785e-27	2.1941612641961e-25
SYN3-AS1	2.47836610978428	3.54828064135477	0.331622947044783	10.6997440104035	1.0205977627121e-26	2.42104431151277e-25
ADGRE5	5411.93726598634	1.30040163144409	0.12157718470223	10.6960992280671	1.06153405538112e-26	2.5160445521934e-25
LINC02817	2.81348913889642	2.681253360495	0.250773692845804	10.6919243803761	1.11042719203036e-26	2.62972937354777e-25
AC013553.3	11.6533335706402	1.65491400889228	0.154873314791604	10.6855981685361	1.1888020139111e-26	2.80949219019893e-25
PLCE1	922.53947413017	1.41065139207278	0.132071410968941	10.6809746463943	1.24952816205996e-26	2.94928231131651e-25
C1orf115	1291.85814496498	1.65906878616338	0.155526568430462	10.6674300275915	1.44569701456576e-26	3.40096168478485e-25
AP000944.5	7.31950095135705	1.87025824891802	0.175341651684976	10.6663660969624	1.46234084227638e-26	3.43868720320008e-25
LINC01412	2.25888973870118	2.21135619746567	0.207326532375792	10.6660550008981	1.46724333726489e-26	3.44878317680727e-25
CASP4LP	212.756700266934	1.48605340863883	0.139549122129922	10.6489627878511	1.76318612864609e-26	4.12897648256643e-25
ARHGAP44	1011.53410087162	1.64858731603506	0.154821628453875	10.6483010965501	1.77576207350399e-26	4.1567073852869e-25
AC010776.2	3.50880513154582	3.72100766156051	0.349676536475248	10.6412849402719	1.91470423519004e-26	4.47269854015679e-25
AFF3	509.653843687747	2.38961274265054	0.224771561377259	10.6312948489057	2.13132532179594e-26	4.96642654408944e-25
SLCO2A1	3930.63301351072	1.82142117983588	0.171388050612673	10.6274689123583	2.22057279136921e-26	5.16801125106823e-25
AC015726.1	38.1662405118515	1.29261974350517	0.121663774858947	10.6245243911245	2.29177368057989e-26	5.32059831443853e-25
AL354714.1	11.5794475957675	3.90376933457187	0.367626951134916	10.6188333649652	2.43586272069538e-26	5.64816915219718e-25
HPCAL1	4193.73082472422	1.10595441493786	0.104275275644869	10.6061039695011	2.7914756638842e-26	6.45373933939833e-25
DCSTAMP	120.012621088335	2.26512449391676	0.213795733323106	10.5948068219561	3.1499066703428e-26	7.27110947009747e-25
FLT4	1068.83311274456	1.36674253469776	0.129088772072086	10.5876174415428	3.40139039274766e-26	7.83884125351825e-25
CCIN	13.5022024405543	2.00918920534776	0.18978208761031	10.5868221318828	3.430404694028e-26	7.8992775678992e-25
CLDN18	8457.26890244629	3.86505343812992	0.365135023406678	10.5852717224146	3.487673523432e-26	8.02462517638414e-25
SCAI	704.000064411931	1.12932848131656	0.106756301493656	10.5785650637557	3.74651905115209e-26	8.60622367359337e-25
PMP22	3472.43587114749	1.2029204311763	0.113817188646172	10.5688819543406	4.15417459312824e-26	9.52331911584185e-25
FCGR3B	169.89706813215	2.42725895282844	0.229717076791934	10.5662974069052	4.27022521124698e-26	9.77748614483011e-25
LINC02035	441.567012100363	1.04956884433608	0.0993497323288576	10.5643852251348	4.35814845779391e-26	9.97476953411974e-25
ZFP36	14514.4214339005	1.77999577328067	0.168646991153078	10.5545658485244	4.83871264347975e-26	1.10416703397793e-24
SGMS2	3568.9177208449	1.38933880401957	0.131641202857618	10.5539813816671	4.8689180720718e-26	1.1098937878945e-24
ARMH2	1.76276678882304	3.29030133630587	0.311802944423739	10.5525024543526	4.94618690447906e-26	1.126600511984e-24
AC004921.1	22.2648231177565	1.57004144937431	0.148848593803382	10.5479091824556	5.19400357205824e-26	1.18162016176868e-24
RNU6-917P	1.16712621657736	2.54557625013416	0.241347340215604	10.5473557233326	5.22468261896312e-26	1.18812220327778e-24
AC116407.1	118.386284326344	1.99354894697412	0.189124860174466	10.5409143204923	5.59522439913587e-26	1.27034477296179e-24
SLC19A1	1445.50331987135	1.01919853145289	0.0967912682854283	10.529860280861	6.29278135478348e-26	1.42757392401146e-24
